,Text,Predicted Label,LLM Response,True Label,Prediction Time
692,V. Sue Cleveland High School or better known as Cleveland High School (CHS) is a public senior high school of the Rio Rancho Public Schools. It is located in north-western Rio Rancho New Mexico. Named after long time Rio Rancho Superintendent and educator of Public Schools V. Sue Cleveland was established in 2009 due to overcrowding at Rio Rancho High School. Enrollment at the school stands at 2160The Mascot of CHS is the Storm their colors are: Electric blue Silver and white.,EducationalInstitution,Educ,EducationalInstitution,0.14572691917419434
693,The Smeal College of Business at the Pennsylvania State University offers undergraduate graduate and executive education programs to more than 5000 students. Smeal which is accredited in business and accounting by the Association to Advance Collegiate Schools of Business (AACSB) is home to more than 150 faculty members who teach and conduct academic research on a range of business topics. The college also features a network of industry supported research centers.,EducationalInstitution,Educ,EducationalInstitution,0.14432811737060547
694,Greenville Presbyterian Theological Seminary is a theologically conservative Presbyterian seminary in Greenville South Carolina United States. Founded in 1986 Greenville trains men for Christian ministry using a curriculum with a focus on the biblical languages expository preaching and an emphasis on Reformed Christian heritage. The school is seeking to reestablish the theological convictions of Princeton Theological Seminary in the late 19th and early 20th Century.,EducationalInstitution,Educ,EducationalInstitution,0.1434333324432373
695,Northwest Technical College is a technical college in Bemidji Minnesota. It is part of the Minnesota State Colleges and Universities System. It was founded in 1965 as Bemidji Area Vocational Technical Institute.,EducationalInstitution,Educ,EducationalInstitution,0.1279430389404297
696,Urbandale High School is a high school in Urbandale Iowa. It is the home of the Urbandale J-Hawks and they are the 2nd smallest 4-A school in the Central Iowa Metro league or CIML.,EducationalInstitution,Educ,EducationalInstitution,0.12784814834594727
697,Vietnam National University Ho Chi Minh City (Vietnamese: Đại học Quốc gia Thành phố Hồ Chí Minh French: Université nationale de Hô-Chi-Minh-Ville) is one of the two largest national universities in Vietnam (the other is Vietnam National University Hanoi founded on 27 January 1995 and reorganized on 12 February 2001 under the Decision no. 15/2001/QĐ-TTg by the Prime Minister of Vietnam Phan Van Khai).,EducationalInstitution,Educ,EducationalInstitution,0.14802837371826172
698,Colegio Particular Subvencionado San Esteban (English: San Esteban Subsidized Particular School) is a Chilean high school located in San Fernando Colchagua Province Chile.,EducationalInstitution,Educ,EducationalInstitution,0.12825798988342285
699,The Bluecoat Academy is a Church of England voluntary aided secondary school in the Aspley area of Nottingham England dating back to 1706. In 2007 the school had 1550 students aged six to eighteen including 250 Sixth form students. Prior to receiving Academy status in January 2012 the school was titled The Nottingham Bluecoat School and Technology College.Since 2003 the school has had two campuses one in Aspley and one in Wollaton.,EducationalInstitution,Educ,EducationalInstitution,0.1466832160949707
700,DOBA Faculty of applied business and social studies (Slovene: DOBA Fakulteta za uporabne poslovne in družbene študije) is a private business school located in Maribor Slovenia. Founded in 2003 DOBA Faculty provides undergraduate and graduate education in economics business management marketing and management of lifelong education.,EducationalInstitution,Educ,EducationalInstitution,0.14569544792175293
701,The Jack Welch Management Institute at Strayer University is an online educational institution founded in 2009 and based in the United States offering an executive Master of Business Administration degree and executive certificates for working adults. It was founded by Jack Welch former CEO of General Electric. The company is headquartered outside of Washington D.C. at Strayer University's corporate office - 2303 Dulles Station Blvd Herndon VA 20171.,EducationalInstitution,Educ,EducationalInstitution,0.14380931854248047
702,The National University of Cuyo (Spanish: Universidad Nacional de Cuyo UNCuyo) is the largest center of higher education in the province of Mendoza Argentina.[citation needed]As of 2005 the university had 12 academic schools in the city of Mendoza and a delegation in the city of San Rafael (province of Mendoza) in addition to the Balseiro Institute which is the most developed institute of Physics research in Argentina located in the city of San Carlos de Bariloche (province of Río Negro).,EducationalInstitution,Educ,EducationalInstitution,0.14543843269348145
703,The École Normale Hébraïque (Jewish Normal School Arabic: المدرسة العبرية العادية‎) is a Jewish secondary school in Casablanca Morocco opened in 1945. It regularly achieves 100% success rates in the national matriculation examinations the best record in the country. In 2005 it has 138 students of whom 26 are French. Muslims are not currently admitted.,EducationalInstitution,Educ,EducationalInstitution,0.14419269561767578
704,Laurence Jackson School is a coeducational secondary school located in Guisborough North Yorkshire England.,EducationalInstitution,Educ,EducationalInstitution,0.13630151748657227
705,Dimboola Memorial Secondary College is a Public co-educational secondary school day school located in Dimboola Victoria Australia. It is a small country secondary college with about 180 students and was originally erected as a memorial to those who fought in the First World War. It is located on a hill overlooking Dimboola and the Little Desert. The school's motto is Facta Non Verba meaning 'by deeds and not words'.,EducationalInstitution,Educ,EducationalInstitution,0.14316582679748535
